 |INFO | 2015-09-16 20:09:31,770| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 13:27:52,617| UserController           | CreateUser                    | URL = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:27:52,618| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:27:52,619| LogHelper                | LogMaker                      | {"UserId":"1fe9ae94-d4c4-4937-80ab-e28820f68e63","UserName":"admin","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dffdff"}
 |INFO | 2015-09-17 13:27:52,619| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:27:52,620| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 13:27:52,620| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:27:52,621| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:27:52,621| LogHelper                | LogMaker                      | {"UserId":"1fe9ae94-d4c4-4937-80ab-e28820f68e63","UserName":"admin","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dffdff"}
 |INFO | 2015-09-17 13:27:52,622| LogHelper                | LogMaker                      | Method End
 |ERROR| 2015-09-17 13:27:52,650| ServiceConsumer          | Post                          | The remote server returned an error: (500) Internal Server Error.
System.Net.WebException: The remote server returned an error: (500) Internal Server Error.
   at System.Net.HttpWebRequest.GetResponse()
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 96
 |INFO | 2015-09-17 13:27:52,660| ServiceConsumer          | Post                          | Method End
 |ERROR| 2015-09-17 13:27:52,660| UserController           | CreateUser                    | {
  "ErrorDetail": "UserName already exists",
  "ErrorInfo": "Unexpected Error"
}
System.Exception: {
  "ErrorDetail": "UserName already exists",
  "ErrorInfo": "Unexpected Error"
}
   at Utilities.ServiceConsumer.Post(String url, Object user) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\UtilityClassLibrary\ServiceConsumer.cs:line 132
   at QueueOverflow.Controllers.UserController.CreateUser(User objUser) in C:\Users\Gourav\Documents\Visual Studio 2010\Projects\MVC4 Html Table\Queue Overflow\Controllers\UserController.cs:line 50
 |INFO | 2015-09-17 13:27:52,661| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:27:55,549| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:27:55,549| UserController           | CreateUser                    | Method Start
 |DEBUG| 2015-09-17 13:27:55,550| UserController           | CreateUser                    | URL = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:27:55,550| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:27:55,550| LogHelper                | LogMaker                      | {"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dffdff"}
 |INFO | 2015-09-17 13:27:55,550| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:27:55,550| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 13:27:55,551| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:27:55,551| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:27:55,551| LogHelper                | LogMaker                      | {"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dffdff"}
 |INFO | 2015-09-17 13:27:55,551| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 13:27:55,588| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 13:27:55,588| ServiceConsumer          | Post                          | ResponseFromServer = 
 |INFO | 2015-09-17 13:27:55,588| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 13:27:55,589| UserController           | CreateUser                    | ResponseFromServer = 
 |INFO | 2015-09-17 13:27:55,589| UserController           | CreateUser                    | Method End
 |INFO | 2015-09-17 13:27:55,589| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:27:56,813| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 13:27:56,813| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 13:27:56,814| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 13:27:56,815| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 13:27:56,816| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 13:27:56,817| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 13:27:56,830| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 13:27:56,831| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |INFO | 2015-09-17 13:27:56,832| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 13:27:56,832| UserController           | Index                         | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |DEBUG| 2015-09-17 13:27:56,833| UserController           | Index                         | JsonUser = [{"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"WREWRW"},{"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"dgfdgg"},{"UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva","FullName":"watson","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"asdsads"},{"UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins","FullName":"dfdf","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"sdsd"},{"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dffdff"},{"UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming","FullName":"dfdf","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"sdfdf"}]
 |INFO | 2015-09-17 13:27:56,833| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 13:27:58,418| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:27:58,419| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:28:09,717| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:28:09,718| UserController           | CreateUser                    | Method Start
 |DEBUG| 2015-09-17 13:28:09,720| UserController           | CreateUser                    | URL = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:28:09,721| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:28:09,722| LogHelper                | LogMaker                      | {"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dfdfdfd"}
 |INFO | 2015-09-17 13:28:09,722| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:28:09,723| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 13:28:09,724| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/Create
 |INFO | 2015-09-17 13:28:09,724| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:28:09,725| LogHelper                | LogMaker                      | {"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":null,"Dob":null,"Password":"dfdfdfd"}
 |INFO | 2015-09-17 13:28:09,725| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 13:28:09,756| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 13:28:09,757| ServiceConsumer          | Post                          | ResponseFromServer = 
 |INFO | 2015-09-17 13:28:09,757| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 13:28:09,757| UserController           | CreateUser                    | ResponseFromServer = 
 |INFO | 2015-09-17 13:28:09,758| UserController           | CreateUser                    | Method End
 |INFO | 2015-09-17 13:28:09,758| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:28:11,592| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 13:28:11,592| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 13:28:11,593| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 13:28:11,593| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 13:28:11,594| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 13:28:11,594| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 13:28:11,606| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 13:28:11,606| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |INFO | 2015-09-17 13:28:11,607| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 13:28:11,607| UserController           | Index                         | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |DEBUG| 2015-09-17 13:28:11,608| UserController           | Index                         | JsonUser = [{"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"WREWRW"},{"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"dgfdgg"},{"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfdfd"},{"UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva","FullName":"watson","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"asdsads"},{"UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins","FullName":"dfdf","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"sdsd"},{"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dffdff"},{"UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming","FullName":"dfdf","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"sdfdf"}]
 |INFO | 2015-09-17 13:28:11,608| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 13:38:48,112| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |DEBUG| 2015-09-17 13:38:48,129| HomeController           | Login                         | URLs = 
 |INFO | 2015-09-17 13:38:48,166| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 13:38:48,179| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 13:38:48,179| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 13:38:48,179| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |DEBUG| 2015-09-17 13:38:48,332| UserController           | Index                         | URL = http://localhost:7979/UserService.svc/Retrieve
 |INFO | 2015-09-17 13:38:48,338| ServiceConsumer          | Get                           | Method Start
 |DEBUG| 2015-09-17 13:38:48,341| ServiceConsumer          | Get                           | url = http://localhost:7979/UserService.svc/Retrieve
 |DEBUG| 2015-09-17 13:38:48,694| ServiceConsumer          | Get                           | OK
 |DEBUG| 2015-09-17 13:38:48,694| ServiceConsumer          | Get                           | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |INFO | 2015-09-17 13:38:48,695| ServiceConsumer          | Get                           | Method End
 |DEBUG| 2015-09-17 13:38:48,695| UserController           | Index                         | ResponseFromServer = [{"City":"","Dob":"","Email":"admn@queueoverflow.com","FullName":"<input type=\"text\"\/>","Password":"WREWRW","Phone":"2341212123","UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf"},{"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"<input type=\"text\"\/>","Password":"dfdfdfd","Phone":"2341212123","UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"watson","Password":"asdsads","Phone":"2341212123","UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva"},{"City":"","Dob":"","Email":"admin@queueoverflow.com","FullName":"dfdf","Password":"sdsd","Phone":"2341212123","UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins"},{"City":"Bangalore","Dob":"07\/17\/1992","Email":"gourav@leadsquared.com","FullName":"Gourav Goyal","Password":"admin","Phone":"8010822600","UserId":"6c479dce-3adf-4a7a-a124-2b35f30d4ez4","UserName":"admin"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"dfdf","Password":"dffdff","Phone":"2341212123","UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd"},{"City":"","Dob":"","Email":"dsfd@yoplmai.com","FullName":"assad","Password":"sdsad","Phone":"2341212123","UserId":"8b5585e1-0e0a-41fb-9f03-fe653caf155a","UserName":"admin"},{"City":"","Dob":"","Email":"df@as.com","FullName":"dfdf","Password":"sdfdf","Phone":"2341212123","UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming"}]
 |DEBUG| 2015-09-17 13:38:48,723| UserController           | Index                         | JsonUser = [{"UserId":"02c849ae-738f-45d3-9c3b-3d96f92f5bcc","UserName":"sdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"admn@queueoverflow.com","City":"","Dob":"","Password":"WREWRW"},{"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"dgfdgg"},{"UserId":"50c3de2d-2f79-424e-a878-c3a5f2a65169","UserName":"sdfdf","FullName":"<input type=\"text\"/>","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dfdfdfd"},{"UserId":"5e179e5d-cb41-48f1-8000-26614da7c8be","UserName":"adminsiva","FullName":"watson","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"asdsads"},{"UserId":"64c2857e-e1bf-4e52-9c34-331a8959e2c5","UserName":"admins","FullName":"dfdf","Phone":"2341212123","Email":"admin@queueoverflow.com","City":"","Dob":"","Password":"sdsd"},{"UserId":"6d968a60-f6e7-45fe-96cb-3bf2192078ad","UserName":"adminddd","FullName":"dfdf","Phone":"2341212123","Email":"dsfd@yoplmai.com","City":"","Dob":"","Password":"dffdff"},{"UserId":"df15c2d1-bd8c-43e3-a7c9-0fff9cb49aec","UserName":"adming","FullName":"dfdf","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"sdfdf"}]
 |INFO | 2015-09-17 13:38:48,723| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 13:38:52,630| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 13:38:52,631| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 13:38:52,639| BaseController           | OnActionExecuting             | Method Start ACTION: Edit CONTROLLER: User
 |DEBUG| 2015-09-17 13:38:52,640| UserController           | Edit                          | id_value = 3204b341-f31f-4f21-bf0d-1e38e58a7661
 |DEBUG| 2015-09-17 13:38:52,640| UserController           | Edit                          | URL = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 13:38:52,642| ServiceConsumer          | Post                          | Method Start
 |DEBUG| 2015-09-17 13:38:52,643| ServiceConsumer          | Post                          | url = http://localhost:7979/UserService.svc/RetrieveUser
 |INFO | 2015-09-17 13:38:52,643| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:38:52,644| LogHelper                | LogMaker                      | {"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":null,"FullName":null,"Phone":null,"Email":null,"City":null,"Dob":null,"Password":null}
 |INFO | 2015-09-17 13:38:52,644| LogHelper                | LogMaker                      | Method End
 |DEBUG| 2015-09-17 13:38:52,663| ServiceConsumer          | Post                          | OK
 |DEBUG| 2015-09-17 13:38:52,663| ServiceConsumer          | Post                          | ResponseFromServer = {"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"}
 |INFO | 2015-09-17 13:38:52,663| ServiceConsumer          | Post                          | Method End
 |DEBUG| 2015-09-17 13:38:52,664| UserController           | Edit                          | UserDataResponse = {"City":"","Dob":"","Email":"df@as.com","FullName":"watson","Password":"dgfdgg","Phone":"2341212123","UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb"}
 |INFO | 2015-09-17 13:38:52,664| LogHelper                | LogMaker                      | Method Start
 |DEBUG| 2015-09-17 13:38:52,664| LogHelper                | LogMaker                      | {"UserId":"3204b341-f31f-4f21-bf0d-1e38e58a7661","UserName":"adminb","FullName":"watson","Phone":"2341212123","Email":"df@as.com","City":"","Dob":"","Password":"dgfdgg"}
 |INFO | 2015-09-17 13:38:52,664| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:38:52,665| BaseController           | OnActionExecuted              | Method End ACTION: Edit CONTROLLER: User
